Unnamed: 0.1,Unnamed: 0,orthofoto_id,dist_0,dist_40,dist_41,dist_42,dist_48,dist_52,dist_54,dist_55,dist_56,dist_57,dist_58,dist_59,dist_60,dist_61,dist_62,dist_63,dist_64,dist_65,dist_72,dist_83,dist_84,dist_87,dist_88,dist_92,dist_95,s2_full_id,lon,lat,cs_cdf,corine,abs_days_diff,time,ARCHIVNR,s2_download_id,in_austria,ortho_begin_date,ortho_end_date,dist_96,image_id,hr_mask_path,hr_compressed_mask_path,hr_othofoto_path,lr_s2_path,lr_harm_path,hr_harm_path,tortilla_path,low_corr,orthofoto_contains_nodata
69,1,2,0.659,0.0,0.0,0.0,0.201,0.003,0.0,0.0,0.073,0.001,0.002,0.039,0.0,0.0,0.0,0.001,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.531864457635212,47.27081571529853,0.8745098039215686,3,3,2023-08-14,2023270.0,S2_U_00002,True,2023-08-11,2023-09-27,0.0,00001.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00001.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00001.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00001.tif,/data/USERS/shollend/taco/lr_s2/S2_00001.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00001.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00001.tif,/data/USERS/shollend/taco/tortilla/00001.tortilla,0.2555354239987339,False
71,102,125,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.001,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.647727814019715,47.06707844794285,0.8941176470588236,5,8,2023-08-19,2023270.0,S2_U_00123,True,2023-08-11,2023-09-27,0.0,00102.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00102.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00102.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00102.tif,/data/USERS/shollend/taco/lr_s2/S2_00102.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00102.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00102.tif,/data/USERS/shollend/taco/tortilla/00102.tortilla,-0.0711946677885098,False
74,123,146,0.0,0.0,0.086,0.007,0.373,0.139,0.0,0.0,0.18,0.004,0.001,0.004,0.0,0.0,0.0,0.098,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.021,0.057,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.630854872767792,47.30866429879928,0.8823529411764706,1,3,2023-08-14,2023270.0,S2_U_00144,True,2023-08-11,2023-09-27,0.009,00123.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00123.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00123.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00123.tif,/data/USERS/shollend/taco/lr_s2/S2_00123.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00123.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00123.tif,/data/USERS/shollend/taco/tortilla/00123.tortilla,0.2624102623708773,False
75,6,11,0.202,0.0,0.003,0.0,0.659,0.002,0.0,0.0,0.084,0.0,0.001,0.005,0.0,0.0,0.0,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.549589531785562,47.2598747288989,0.8705882352941177,3,3,2023-08-14,2023270.0,S2_U_00010,True,2023-08-11,2023-09-27,0.0,00006.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00006.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00006.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00006.tif,/data/USERS/shollend/taco/lr_s2/S2_00006.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00006.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00006.tif,/data/USERS/shollend/taco/tortilla/00006.tortilla,0.1235329585777535,False
76,76,98,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.517,0.005,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.624452170596935,47.1585632823202,0.9176470588235294,5,8,2023-08-19,2023270.0,S2_U_00096,True,2023-08-11,2023-09-27,0.0,00076.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00076.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00076.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00076.tif,/data/USERS/shollend/taco/lr_s2/S2_00076.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00076.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00076.tif,/data/USERS/shollend/taco/tortilla/00076.tortilla,0.1618502217774517,False
84,52,72,0.0,0.0,0.04,0.004,0.119,0.123,0.0,0.0,0.638,0.002,0.016,0.0,0.0,0.0,0.0,0.015,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.011,0.029,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.601096038446348,47.25004275967276,0.8117647058823529,4,3,2023-08-14,2023270.0,S2_U_00071,True,2023-08-11,2023-09-27,0.001,00052.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00052.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00052.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00052.tif,/data/USERS/shollend/taco/lr_s2/S2_00052.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00052.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00052.tif,/data/USERS/shollend/taco/tortilla/00052.tortilla,-0.262241039291599,False
87,49,69,0.0,0.0,0.009,0.0,0.329,0.036,0.0,0.0,0.594,0.0,0.004,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.603532615798304,47.21553138908968,0.8823529411764706,4,3,2023-08-14,2023270.0,S2_U_00068,True,2023-08-11,2023-09-27,0.002,00049.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00049.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00049.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00049.tif,/data/USERS/shollend/taco/lr_s2/S2_00049.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00049.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00049.tif,/data/USERS/shollend/taco/tortilla/00049.tortilla,0.2949139163830057,False
92,69,91,0.067,0.0,0.0,0.0,0.0,0.0,0.606,0.066,0.225,0.0,0.002,0.002,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.630087358399464,47.07803482512324,0.8980392156862745,5,8,2023-08-19,2023270.0,S2_U_00089,True,2023-08-11,2023-09-27,0.0,00069.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00069.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00069.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00069.tif,/data/USERS/shollend/taco/lr_s2/S2_00069.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00069.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00069.tif,/data/USERS/shollend/taco/tortilla/00069.tortilla,-0.030108542122088,False
97,80,102,0.0,0.0,0.004,0.0,0.333,0.006,0.0,0.0,0.613,0.007,0.006,0.011,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.621224368273111,47.20457922470652,0.8509803921568627,3,3,2023-08-14,2023270.0,S2_U_00100,True,2023-08-11,2023-09-27,0.0,00080.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00080.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00080.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00080.tif,/data/USERS/shollend/taco/lr_s2/S2_00080.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00080.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00080.tif,/data/USERS/shollend/taco/tortilla/00080.tortilla,0.142792147004859,False
100,75,97,0.32,0.0,0.0,0.0,0.0,0.0,0.119,0.239,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.625258245607412,47.14705925817713,0.8549019607843137,5,3,2023-08-14,2023270.0,S2_U_00095,True,2023-08-11,2023-09-27,0.0,00075.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00075.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00075.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00075.tif,/data/USERS/shollend/taco/lr_s2/S2_00075.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00075.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00075.tif,/data/USERS/shollend/taco/tortilla/00075.tortilla,0.0628399551613278,False
101,118,141,0.001,0.0,0.009,0.0,0.09,0.034,0.0,0.0,0.836,0.0,0.015,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.634886216062933,47.25114453539535,0.9176470588235294,4,8,2023-08-19,2023270.0,S2_U_00139,True,2023-08-11,2023-09-27,0.0,00118.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00118.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00118.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00118.tif,/data/USERS/shollend/taco/lr_s2/S2_00118.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00118.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00118.tif,/data/USERS/shollend/taco/tortilla/00118.tortilla,0.2126451919428567,False
102,84,106,0.0,0.0,0.058,0.01,0.062,0.182,0.0,0.0,0.548,0.009,0.009,0.0,0.002,0.0,0.0,0.026,0.0,0.009,0.002,0.001,0.0,0.0,0.0,0.024,0.05,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.617990951340389,47.25059489818926,0.9294117647058824,1,8,2023-08-19,2023270.0,S2_U_00104,True,2023-08-11,2023-09-27,0.007,00084.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00084.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00084.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00084.tif,/data/USERS/shollend/taco/lr_s2/S2_00084.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00084.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00084.tif,/data/USERS/shollend/taco/tortilla/00084.tortilla,0.0309195361310362,False
107,114,137,0.0,0.0,0.019,0.0,0.55,0.094,0.0,0.0,0.3,0.002,0.003,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.025,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.638104984965846,47.20512838657952,0.8274509803921568,4,3,2023-08-14,2023270.0,S2_U_00135,True,2023-08-11,2023-09-27,0.0,00114.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00114.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00114.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00114.tif,/data/USERS/shollend/taco/lr_s2/S2_00114.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00114.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00114.tif,/data/USERS/shollend/taco/tortilla/00114.tortilla,0.0048029845021824,False
118,110,133,0.0,0.0,0.0,0.0,0.0,0.001,0.086,0.435,0.254,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0,0.0,0.001,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.64131816457763,47.15911196933445,0.8549019607843137,4,3,2023-08-14,2023270.0,S2_U_00131,True,2023-08-11,2023-09-27,0.0,00110.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00110.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00110.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00110.tif,/data/USERS/shollend/taco/lr_s2/S2_00110.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00110.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00110.tif,/data/USERS/shollend/taco/tortilla/00110.tortilla,-0.0040904311737893,False
123,13,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.57058462999995,47.202916744479104,0.8862745098039215,4,3,2023-08-14,2023270.0,S2_U_00018,True,2023-08-11,2023-09-27,0.0,00013.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00013.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00013.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00013.tif,/data/USERS/shollend/taco/lr_s2/S2_00013.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00013.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00013.tif,/data/USERS/shollend/taco/tortilla/00013.tortilla,0.1758840976580583,False
125,109,132,0.0,0.0,0.001,0.0,0.0,0.0,0.281,0.069,0.624,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.004,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.642120587858331,47.1476078265507,0.8431372549019608,4,3,2023-08-14,2023270.0,S2_U_00130,True,2023-08-11,2023-09-27,0.0,00109.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00109.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00109.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00109.tif,/data/USERS/shollend/taco/lr_s2/S2_00109.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00109.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00109.tif,/data/USERS/shollend/taco/tortilla/00109.tortilla,-0.0085006573654413,False
127,43,63,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.608396253129053,47.14650819334364,0.8627450980392157,4,3,2023-08-14,2023270.0,S2_U_00062,True,2023-08-11,2023-09-27,0.0,00043.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00043.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00043.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00043.tif,/data/USERS/shollend/taco/lr_s2/S2_00043.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00043.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00043.tif,/data/USERS/shollend/taco/tortilla/00043.tortilla,-0.2402924767953181,False
133,101,124,0.745,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.648527458066658,47.05557420238172,0.9058823529411764,5,8,2023-08-19,2023270.0,S2_U_00122,True,2023-08-11,2023-09-27,0.0,00101.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00101.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00101.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00101.tif,/data/USERS/shollend/taco/lr_s2/S2_00101.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00101.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00101.tif,/data/USERS/shollend/taco/tortilla/00101.tortilla,-0.3225814305557544,False
134,26,37,0.006,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.905,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.588278980999071,47.19196968116968,0.8901960784313725,4,3,2023-08-14,2023270.0,S2_U_00036,True,2023-08-11,2023-09-27,0.0,00026.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00026.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00026.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00026.tif,/data/USERS/shollend/taco/lr_s2/S2_00026.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00026.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00026.tif,/data/USERS/shollend/taco/tortilla/00026.tortilla,0.2529694924097891,False
135,137,166,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.011,0.436,0.0,0.002,0.007,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.004,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.66297194016272,47.09063238667763,0.9058823529411764,4,8,2023-08-19,2023270.0,S2_U_00162,True,2023-08-11,2023-09-27,0.0,00137.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00137.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00137.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00137.tif,/data/USERS/shollend/taco/lr_s2/S2_00137.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00137.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00137.tif,/data/USERS/shollend/taco/tortilla/00137.tortilla,0.0814764115875159,False
136,73,95,0.714,0.0,0.0,0.0,0.0,0.0,0.072,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.626869346538015,47.12405116687181,0.9176470588235294,5,8,2023-08-19,2023270.0,S2_U_00093,True,2023-08-11,2023-09-27,0.0,00073.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00073.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00073.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00073.tif,/data/USERS/shollend/taco/lr_s2/S2_00073.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00073.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00073.tif,/data/USERS/shollend/taco/tortilla/00073.tortilla,-0.007862273063766,False
138,46,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.009,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.605966018627388,47.18101986281555,0.8901960784313725,4,3,2023-08-14,2023270.0,S2_U_00065,True,2023-08-11,2023-09-27,0.0,00046.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00046.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00046.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00046.tif,/data/USERS/shollend/taco/lr_s2/S2_00046.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00046.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00046.tif,/data/USERS/shollend/taco/tortilla/00046.tortilla,-0.1226365618461156,False
140,11,17,0.562,0.0,0.0,0.0,0.0,0.0,0.149,0.055,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.57222117287592,47.17990952398021,0.9176470588235294,4,8,2023-08-19,2023270.0,S2_U_00016,True,2023-08-11,2023-09-27,0.0,00011.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00011.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00011.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00011.tif,/data/USERS/shollend/taco/lr_s2/S2_00011.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00011.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00011.tif,/data/USERS/shollend/taco/tortilla/00011.tortilla,0.1063537291790765,False
143,179,216,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.928,0.0,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230819T101609_20230819T102334_T32TNT,9.67505119622636,47.16020185205896,0.9215686274509804,4,8,2023-08-19,2023270.0,S2_U_00212,True,2023-08-11,2023-09-27,0.0,00179.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00179.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00179.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00179.tif,/data/USERS/shollend/taco/lr_s2/S2_00179.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00179.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00179.tif,/data/USERS/shollend/taco/tortilla/00179.tortilla,0.2791796134453975,False
151,168,202,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.738,0.018,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.634059063842413,47.504776977302136,0.8901960784313725,2,3,2023-08-14,2023270.0,S2_U_00198,True,2023-08-11,2023-09-27,0.0,00168.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00168.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00168.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00168.tif,/data/USERS/shollend/taco/lr_s2/S2_00168.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00168.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00168.tif,/data/USERS/shollend/taco/tortilla/00168.tortilla,0.0585647080613218,False
153,173,210,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.023,0.003,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230824T101601_20230824T101604_T32TNT,9.679816739960993,47.09117537452036,0.9215686274509804,5,13,2023-08-24,2023270.0,S2_U_00206,True,2023-08-11,2023-09-27,0.0,00173.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00173.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00173.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00173.tif,/data/USERS/shollend/taco/lr_s2/S2_00173.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00173.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00173.tif,/data/USERS/shollend/taco/tortilla/00173.tortilla,0.1351390850311343,False
155,171,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230824T101601_20230824T101604_T32TNT,9.681402500789508,47.068166446982765,0.8980392156862745,6,13,2023-08-24,2023270.0,S2_U_00204,True,2023-08-11,2023-09-27,0.0,00171.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00171.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00171.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00171.tif,/data/USERS/shollend/taco/lr_s2/S2_00171.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00171.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00171.tif,/data/USERS/shollend/taco/tortilla/00171.tortilla,0.0239481758701001,False
157,169,203,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.633249434484462,47.516280560943336,0.8745098039215686,2,3,2023-08-14,2023270.0,S2_U_00199,True,2023-08-11,2023-09-27,0.0,00169.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00169.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00169.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00169.tif,/data/USERS/shollend/taco/lr_s2/S2_00169.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00169.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00169.tif,/data/USERS/shollend/taco/tortilla/00169.tortilla,-0.0951933240648444,False
160,156,185,0.003,0.003,0.103,0.0,0.184,0.457,0.0,0.0,0.107,0.003,0.001,0.008,0.0,0.0,0.0,0.029,0.002,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.087,COPERNICUS/S2_SR_HARMONIZED/20230814T102031_20230814T102027_T32TNT,9.647768834616782,47.30921202675243,0.8666666666666667,1,3,2023-08-14,2023270.0,S2_U_00181,True,2023-08-11,2023-09-27,0.008,00156.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_00156.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_00156.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_00156.tif,/data/USERS/shollend/taco/lr_s2/S2_00156.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_00156.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_00156.tif,/data/USERS/shollend/taco/tortilla/00156.tortilla,0.2705343795623889,False
